id,subject,body,hash_tags,author,date,location
post_17592213537821,Can anyone reccomend an electrician prepared to do small jobs in Kenilworth.,I have a few LED downlights that need replacing and a faulty pull chord in the bathroom that operates the downlights and fan.,,P. L.,2022-12-08T17:45:07.625Z,castlegreen
post_17592213290983,Hi - does anyone know a good gutter clearing service?,,,S. T.,2022-11-25T13:28:53.116Z,castlegreen
post_17592213164136,"Your Police, Your Views Survey","Warwickshire’s Police and Crime Commissioner is seeking residents’ views and experiences of crime, anti-social behaviour and how the Police should be funded. 
Could you spare some time to complete the survey? 
Read more: https://www.warwickshire-pcc.gov.uk/yourviews/",,A. M.,2022-11-18T20:56:00.180Z,castlegreen
post_17592213164090,Rising cost of living stress,"Help is available to Warwickshire residents who are feeling stressed due to money worries and the rising cost of living.
Find out more: https://www.warwickshire.gov.uk/news/article/3533/support-for-those-experiencing-stress-due-to-the-rising-costs-of-living",,A. M.,2022-11-18T20:54:21.752Z,castlegreen
post_17592213164060,Cost of Living - Household Support Fund,"Warwickshire’s latest portion of the Government’s Household Support Fund has been allocated to help residents struggling with the cost of living.
Find out more: https://www.warwickshire.gov.uk/news/article/3535/council-shares-funding-for-warwickshire-residents-in-need-of-cost-of-living-support",,A. M.,2022-11-18T20:53:08.567Z,castlegreen
post_17592213164022,Children and family centre feedback,"Can you spare a few minutes to share your views on Warwickshire’s Children and Family Centres by Friday 9 December?
Read more: https://www.warwickshire.gov.uk/news/article/3544/families-in-warwickshire-encouraged-to-have-their-say-on-children-and-family-centres",,A. M.,2022-11-18T20:51:25.487Z,castlegreen
post_17592213164000,Local Transport Plan – Final Push,"Residents are reminded that they only have until midnight on Sunday 20 November to give their views on the latest draft of the Local Transport Plan (LTP).
Find out more: https://www.warwickshire.gov.uk/news/article/3539/less-than-a-week-to-go-to-give-your-thoughts-on-the-local-transport-plan",,A. M.,2022-11-18T20:50:01.887Z,castlegreen
post_17592213163971,Download image: cop27.,"png
SENDIAS webinar 
Warwickshire parents, carers and young people are invited to join a webinar to learn more about the support available through Warwickshire SENDIAS.
Read more: https://www.warwickshire.gov.uk/news/article/3529/sendias-webinar-to-provide-special-educational-needs-and-or-disabilities-support-for-families-in-warwickshire-",,A. M.,2022-11-18T20:47:55.742Z,castlegreen
post_17592213122137,,Cat M. just joined Castle Green.,,C. M.,2022-11-16T18:15:34.497Z,castlegreen
post_17592212874787,Could anyone recommend a good plumber who could remove a bath and replace it with a shower please.,,,I. C.,2022-11-04T08:24:10.886Z,castlegreen
post_17592213023459,Recommendations please for companies who tarmac driveways.,Thank you.,,I. C.,2022-11-11T14:32:26.325Z,castlegreen
post_17592212985827,"In the past five days I have received two text messages on my mobile purporting to come from one of my kids, slightly different wording  in each but the gist of the message is the same.","""Dont want to worry you but Ive lost my mobile and am using this number for the time being. Please text me when you get this so that I know you have my new number""  Crock of pooh and an obvious scam but please take care out there if you receive a similar message.",,J. R.,2022-11-09T16:26:55.292Z,castlegreen
post_17592212958598,,Sofia A. just joined Castle Green.,,S. A.,2022-11-08T10:35:22.760Z,castlegreen
post_17592212775104,Car Wash?,"Hi, does anyone know of any car washes in Kenilworth please?

Thanks",,L. H.,2022-10-30T17:16:05.894Z,castlegreen
post_17592212744658,Avian Influenza – Dead bird warning,"Warwickshire County Council has issued advice to residents on what they should do if they find a dead wild bird.
Read more: https://www.warwickshire.gov.uk/news/article/3472/avian-influenza-what-to-do-if-you-find-a-dead-wild-bird",,A. M.,2022-10-29T08:28:16.482Z,castlegreen
post_17592212744724,Warwickshire Investment Zones,"The names of the sites submitted by Warwickshire County Council as Expressions of Interest for consideration as Investment Zones have been announced.
Find out more: https://www.warwickshire.gov.uk/news/article/3481/four-warwickshire-sites-submitted-for-consideration-as-investment-zones",,A. M.,2022-10-29T08:31:07.295Z,castlegreen
post_17592212744693,NHS Recruitment Day,"There is a recruitment day taking place at CU Coventry on Saturday 29 October to help fill the wide range of NHS administrative vacancies in the area. 
Find out more: https://www.happyhealthylives.uk/our-system/nhs-recruitment-day-we-are-hiring/",,A. M.,2022-10-29T08:29:27.690Z,castlegreen
post_17592212744636,Candle fire safety,"Warwickshire Fire and Rescue Service are reminding people to take care with candles this Candle Fire Safety Week (24 – 30 October) and snuff out the risk of fire in their homes.
Read more: https://www.warwickshire.gov.uk/news/article/3476/warwickshire-fire-and-rescue-service-urges-people-to-snuff-out-candle-risk",,A. M.,2022-10-29T08:27:02.356Z,castlegreen
post_17592212744614,An eco friendly pumpkin Halloween,"Warwickshire residents who are looking for ways to live more sustainably are being encouraged to take an eco friendly approach to pumpkins this year – they are too good to be thrown away!
Read more: https://www.warwickshire.gov.uk/news/article/3478/warwickshire-residents-are-encouraged-to-take-a-green-approach-to-their-pumpkin-celebrations",,A. M.,2022-10-29T08:25:45.402Z,castlegreen
post_17592212744562,Domestic abuse- cost of living support,"In recognition of the impact of cost of living concerns on victims and survivors of domestic abuse, Warwickshire County Council and partners are raising awareness of support. 
Read more: https://www.warwickshire.gov.uk/news/article/3460/cost-of-living-support-for-those-affected-by-domestic-abuse-",,A. M.,2022-10-29T08:23:02.697Z,castlegreen
post_17592212744518,Eco Business Grants,"Businesses can benefit from a new Warwickshire County Council grant scheme offering up to £20,000 towards the cost of installing energy efficiency measures.
Read more: https://www.warwickshire.gov.uk/news/article/3462/green-business-grants-supporting-a-greener-business-sector",,A. M.,2022-10-29T08:21:00.982Z,castlegreen
post_17592212547157,Carpentry Advice,"Hi, I am looking to try and refurbish my built in wardrobe doors by panelling them. The doors are slightly curved where they open and close, is panelling now not an option? Or is there a way round this problem? Any advice or support would be much appreciated. Thank you.",,L. H.,2022-10-19T14:31:20.145Z,castlegreen
post_17592212451235,Sustainable Futures Warwickshire,"Residents across Warwickshire will soon have the opportunity to influence Warwickshire County Council’s draft Sustainable Futures Strategy.
Find out more: https://www.warwickshire.gov.uk/news/article/3419/coming-soon-an-invite-to-help-shape-a-sustainable-future-in-warwickshire",,A. M.,2022-10-14T17:38:15.911Z,castlegreen
post_17592212451301,Smoke Alarm Testing,"Warwickshire Fire and Rescue Service is asking residents to regularly check their smoke alarms are working, as part of the Fire Kills smoke alarm campaign.
Read more: https://www.warwickshire.gov.uk/news/article/3346/residents-urged-to-test-their-smoke-alarms-regularly",,A. M.,2022-10-14T17:40:45.003Z,castlegreen
post_17592212451398,Informal carers vaccinations,"In accordance with the latest NHS guidelines, Warwickshire County Council is inviting carers of all ages to come forward to have their free COVID-19 Autumn Booster and Flu vaccinations.
Read more: https://www.warwickshire.gov.uk/news/article/3422/warwickshire-informal-carers-called-forward-for-covid-19-autumn-booster-and-flu-vaccinations",,A. M.,2022-10-14T17:45:04.363Z,castlegreen
post_17592212451356,The Sure Start Maternity Grant.,"The Sure Start Maternity Grant is a one-off £500 payment to help with the costs of having a child if you’re expecting your first child, or expecting a multiple birth and have children already, and you or your partner already get benefits.
Find out more:  https://gov.uk/sure-start-maternity-grant/how-to-claim",,A. M.,2022-10-14T17:43:28.322Z,castlegreen
post_17592212451329,Grammar School applications webinar,"If you are hoping to apply for a grammar school place for your child, join WCC at a webinar on Thursday 20 October at 7pm to get advice and guidance from the education team. 
Book your place at: https://bit.ly/3VdF35J",,A. M.,2022-10-14T17:42:06.654Z,castlegreen
post_17592212451269,Electric vehicle Charging in Warwickshire,"It’s great news for Warwickshire residents as more than ever before have access to electric vehicle (EV) charging locations. 
Read more: https://www.warwickshire.gov.uk/news/article/3418/electric-vehicle-charging-gets-a-boost-in-warwickshire",,A. M.,2022-10-14T17:39:21.324Z,castlegreen
post_17592212451188,Warwickshire SENDIAS Review,"Residents views are being sought on the Warwickshire SENDIAS Service, which provides information, advice and support to disabled children and young people, and those with special educational needs and disabilities
Read more: https://www.warwickshire.gov.uk/news/article/3357/tell-us-your-views-about-warwickshire-sendias",,A. M.,2022-10-14T17:36:30.995Z,castlegreen
post_17592212318579,FREE ENERGY EFFICIENCY IMPROVEMENTS for your home,"Homeowners, landlords and private tenants in Warwick District are encouraged to apply for funding to enhance the energy efficiency of their home through the Green Homes Grants scheme.
Up to £10,000 of funding is available for improvements such as insulation, solar panels or air source heat pumps.
For more information and to apply  www.warwickdc.gov.uk/greenhomesgrants",,A. M.,2022-10-08T08:18:55.960Z,castlegreen
post_17592212308154,Cllr Grant Fund reminder,"There is still time for community and voluntary organisations to apply for funding from the second round of Warwickshire County Council Councillors’ Grant Fund. 
Find out more and apply: https://www.warwickshire.gov.uk/news/article/3342/just-a-few-days-left-to-apply-to-the-warwickshire-county-council-councillors-grant-fund",,A. M.,2022-10-07T14:19:09.156Z,castlegreen
post_17592212308131,Winter fire safety,"Warwickshire Fire and Rescue Service (WFRS) is urging people to take steps to prevent accidental fires and carbon monoxide poisoning as they look to keep warm and cut energy use this winter.
Read more: https://www.warwickshire.gov.uk/news/article/3336/warwickshire-fire-and-rescue-service-urges-people-to-stay-fire-safe-this-winter",,A. M.,2022-10-07T14:18:07.321Z,castlegreen
post_17592212308092,Reducing loneliness in Warwickshire,"Community groups and individuals who received funding for projects to reduce social isolation and loneliness are reaching out to people and bringing them together.
Read more: https://www.warwickshire.gov.uk/news/article/3337/a-look-at-the-communities-working-to-reduce-loneliness-in-warwickshire",,A. M.,2022-10-07T14:16:14.705Z,castlegreen
post_17592212308068,Platinum Jubilee Tree of Trees in Warwickshire,"Three charity organisations in Warwickshire have been successfully nominated by the Warwickshire Lieutenancy to receive trees from the Platinum Jubilee Tree of Trees.
Read more: https://www.warwickshire.gov.uk/news/article/3339/three-warwickshire-groups-receive-special-trees-from-platinum-jubilee-tree-of-trees-sculpture-as-new-planting-season-begins",,A. M.,2022-10-07T14:14:55.711Z,castlegreen
post_17592212308036,Stoptober 2022,"Stoptober is back and Warwickshire County Council is encouraging smokers who are thinking about quitting to join in with thousands of others and quit for the month of October.
Read more: https://www.warwickshire.gov.uk/news/article/3314/start-your-quitting-journey-this-stoptober-",,A. M.,2022-10-07T14:12:52.927Z,castlegreen
post_17592212308003,Spooky fun at St.,"John’s House Museum  
Heritage and Culture Warwickshire are promising spooky fun for all ages at St John’s House Museum in Warwick this October.
Find out more: https://www.warwickshire.gov.uk/news/article/3310/spooky-fun-for-all-the-family-at-st-john-s-house-this-october",,A. M.,2022-10-07T14:11:34.608Z,castlegreen
post_17592212307979,Cost of living support,"Warwickshire County Council has confirmed its commitment to ensuring that residents have access to the support and assistance they need to help with the cost of living.
Read more: https://www.warwickshire.gov.uk/news/article/3313/warwickshire-county-council-commits-to-cost-of-living-support",,A. M.,2022-10-07T14:09:50.867Z,castlegreen
post_17592212284036,,Nick R. just joined Castle Green.,,N. R.,2022-10-06T10:51:43.448Z,castlegreen
post_17592212272163,Half-term programme at Warwickshire’s Country Parks,"Children across Warwickshire have an exciting and action-packed programme of events to look forward to, including spooky Halloween frights, at Warwickshire’s Country Parks this coming half-term.
Read more: https://www.warwickshire.gov.uk/news/article/3303/action-packed-half-term-programme-at-warwickshire-s-country-parks",,A. M.,2022-10-05T17:44:59.935Z,castlegreen
post_17592212272127,SEND Training for Schools,"Schools across Warwickshire are being invited to take up the offer of free training as part of a county-wide programme to support children and young people including those with Special Educational Needs and/or Disabilities (SEND). 
Read more: https://www.warwickshire.gov.uk/news/article/3296/free-training-for-warwickshire-schools-",,A. M.,2022-10-05T17:43:18.702Z,castlegreen
post_17592212272110,SEND Community Forum,"Community groups across Warwickshire working with families of children and young people with special educational needs and disabilities (SEND) are being invited to join a newly established SEND Community Forum.  
Read more: https://www.warwickshire.gov.uk/news/article/3285/community-groups-invited-to-make-a-difference-",,A. M.,2022-10-05T17:42:22.815Z,castlegreen
